,order_id,customer_id,order_date,status,line_revenue,payment_type,payment_avg
12458,34,600,2025-08-15,completed,656.1,card,4974.2
12459,35,2291,2025-07-02,completed,1634.0,card,4974.2
12460,36,2254,2024-10-02,completed,4474.0,card,4974.2
12461,37,2199,2025-12-21,completed,5797.05,card,4974.2
12462,40,1601,2025-12-10,completed,1829.7,card,4974.2
12463,42,1752,2025-10-12,completed,4726.25,card,4974.2
12464,43,305,2025-12-29,completed,3595.75,card,4974.2
12465,44,1147,2024-04-27,completed,6920.0,card,4974.2
12466,46,297,2025-06-15,completed,1744.0,card,4974.2
12467,48,2417,2025-07-18,completed,5575.9,card,4974.2
12468,114,1709,2025-07-02,completed,7706.0,card,4974.2
12469,494,1853,2024-11-29,completed,2336.0,card,4974.2
12470,115,2010,2024-06-11,completed,1978.55,card,4974.2
12471,120,336,2024-04-30,completed,6282.0,card,4974.2
12472,188,701,2025-02-07,completed,10534.5,card,4974.2
12473,190,102,2025-01-08,completed,4025.3,card,4974.2
12474,192,1110,2025-07-06,completed,729.0,card,4974.2
12475,193,2062,2025-04-13,completed,3683.15,card,4974.2
12476,194,1802,2025-01-09,completed,9567.0,card,4974.2
12477,195,39,2024-11-08,completed,4729.0,card,4974.2
12478,196,1968,2025-10-04,completed,1692.4,card,4974.2
12479,198,1078,2024-10-29,completed,6850.4,card,4974.2
12480,199,1291,2024-04-19,completed,6360.0,card,4974.2
12481,204,1463,2024-10-09,completed,884.45,card,4974.2
12482,187,857,2024-12-02,completed,2812.5,card,4974.2
12483,206,2429,2025-04-05,completed,1760.0,card,4974.2
12484,211,2408,2024-06-24,completed,667.0,card,4974.2
12485,214,1154,2025-05-03,completed,3809.4,card,4974.2
12486,215,1759,2025-11-24,completed,4645.0,card,4974.2
12487,216,1929,2024-03-15,completed,126.0,card,4974.2
12488,217,1081,2024-09-06,completed,4448.7,card,4974.2
12489,219,395,2025-10-04,completed,1985.0,card,4974.2
12490,220,1876,2025-11-26,completed,8295.45,card,4974.2
12491,221,1086,2025-02-26,completed,3489.3,card,4974.2
12492,232,763,2025-11-03,completed,113.4,card,4974.2
12493,243,2486,2025-08-08,completed,6215.65,card,4974.2
12494,207,1720,2024-01-15,completed,10976.25,card,4974.2
12495,186,1824,2024-10-01,completed,1343.0,card,4974.2
12496,182,1883,2024-01-25,completed,7659.3,card,4974.2
12497,179,909,2024-06-06,completed,4256.1,card,4974.2
12498,121,1259,2025-03-10,completed,692.55,card,4974.2
12499,122,2090,2024-08-31,completed,4082.6,card,4974.2
12500,126,833,2025-08-19,completed,1859.15,card,4974.2
12501,127,2243,2024-08-14,completed,13145.9,card,4974.2
12502,128,2227,2024-08-22,completed,4856.4,card,4974.2
12503,129,92,2025-02-25,completed,1886.45,card,4974.2
12504,131,1909,2024-08-12,completed,1580.0,card,4974.2
12505,133,2166,2025-02-09,completed,630.0,card,4974.2
12506,135,1655,2025-12-06,completed,4111.0,card,4974.2
12507,136,1601,2025-06-27,completed,4560.3,card,4974.2
12508,137,975,2024-02-27,completed,630.0,card,4974.2
12509,140,2079,2024-06-30,completed,3574.2,card,4974.2
12510,141,107,2024-08-17,completed,3094.2,card,4974.2
12511,149,2145,2025-04-03,completed,3426.35,card,4974.2
12512,151,611,2024-09-20,completed,1672.0,card,4974.2
12513,159,148,2025-06-09,completed,1760.0,card,4974.2
12514,161,2352,2024-11-29,completed,16175.0,card,4974.2
12515,162,336,2024-10-22,completed,8589.0,card,4974.2
12516,166,675,2024-07-13,completed,2193.0,card,4974.2
12517,167,643,2025-06-02,completed,8331.5,card,4974.2
12518,168,1722,2024-02-08,completed,3042.85,card,4974.2
12519,170,1954,2024-11-15,completed,4518.2,card,4974.2
12520,173,463,2025-01-12,completed,4256.1,card,4974.2
12521,116,2276,2024-05-16,completed,1821.5,card,4974.2
12522,971,1270,2024-09-15,completed,5986.5,card,4974.2
12523,497,1404,2025-05-23,completed,8131.8,card,4974.2
12524,499,1709,2024-10-27,completed,1832.0,card,4974.2
12525,799,1483,2025-07-28,completed,3069.0,card,4974.2
12526,800,2059,2025-05-23,completed,12715.2,card,4974.2
12527,801,1388,2025-07-26,completed,2300.4,card,4974.2
12528,806,1395,2025-01-17,completed,13266.25,card,4974.2
12529,807,1868,2025-07-17,completed,4496.6,card,4974.2
12530,808,917,2025-11-03,completed,11343.7,card,4974.2
12531,809,1313,2024-10-07,completed,4514.4,card,4974.2
12532,815,1835,2024-08-28,completed,6813.0,card,4974.2
12533,818,1393,2025-02-18,completed,1859.15,card,4974.2
12534,823,1599,2024-04-01,completed,10030.0,card,4974.2
12535,798,659,2025-08-20,completed,5749.0,card,4974.2
12536,828,1194,2025-02-23,completed,12724.4,card,4974.2
12537,838,1742,2025-09-11,completed,3260.0,card,4974.2
12538,840,2214,2024-06-10,completed,7564.2,card,4974.2
12539,841,2453,2024-08-15,completed,6292.45,card,4974.2
12540,842,1105,2025-05-17,completed,851.7,card,4974.2
12541,845,1478,2025-10-10,completed,1720.0,card,4974.2
12542,846,1482,2025-10-17,completed,4514.4,card,4974.2
12543,847,803,2025-03-19,completed,12217.5,card,4974.2
12544,850,787,2024-07-07,completed,2953.2,card,4974.2
12545,853,2064,2025-11-02,completed,2439.7,card,4974.2
12546,859,677,2024-02-10,completed,6053.35,card,4974.2
12547,829,1319,2025-10-10,completed,4395.65,card,4974.2
12548,861,1293,2024-05-21,completed,8684.75,card,4974.2
12549,791,428,2024-06-07,completed,3615.7,card,4974.2
12550,788,83,2024-01-19,completed,1650.7,card,4974.2
12551,734,109,2025-05-30,completed,12589.0,card,4974.2
12552,735,2443,2025-05-28,completed,4658.0,card,4974.2
12553,739,585,2025-04-22,completed,226.8,card,4974.2
12554,741,1987,2025-07-27,completed,1500.05,card,4974.2
12555,744,527,2025-07-12,completed,3489.3,card,4974.2
12556,753,345,2024-09-18,completed,4867.8,card,4974.2
12557,755,2004,2024-04-23,completed,1985.6,card,4974.2
12558,756,1290,2025-09-18,completed,2515.0,card,4974.2
12559,757,315,2024-06-11,completed,6109.5,card,4974.2
12560,759,1637,2025-07-31,completed,9397.0,card,4974.2
12561,790,1698,2024-01-02,completed,6722.6,card,4974.2
12562,760,1010,2024-01-18,completed,1048.0,card,4974.2
12563,769,2402,2024-08-03,completed,3831.45,card,4974.2
12564,771,1337,2025-05-02,completed,538.65,card,4974.2
12565,772,540,2025-09-22,completed,1416.6,card,4974.2
12566,775,302,2024-10-31,completed,5817.75,card,4974.2
12567,778,1808,2025-06-23,completed,3595.75,card,4974.2
12568,779,2418,2024-04-06,completed,739.1,card,4974.2
12569,780,1237,2024-04-05,completed,7951.45,card,4974.2
12570,781,1394,2025-04-12,completed,2979.9,card,4974.2
12571,783,776,2025-05-02,completed,4439.0,card,4974.2
12572,784,375,2024-04-03,completed,4425.1,card,4974.2
12573,764,1312,2024-02-17,completed,4242.0,card,4974.2
12574,863,1823,2024-01-15,completed,884.45,card,4974.2
12575,864,1104,2025-12-06,completed,4981.0,card,4974.2
12576,866,2428,2024-12-01,completed,4316.8,card,4974.2
12577,925,1889,2024-01-12,completed,3251.0,card,4974.2
12578,926,955,2025-10-18,completed,3400.05,card,4974.2
12579,928,84,2024-10-07,completed,4658.0,card,4974.2
12580,929,1065,2025-07-04,completed,8454.3,card,4974.2
12581,930,930,2024-07-12,completed,2898.5,card,4974.2
12582,931,62,2024-04-21,completed,3536.45,card,4974.2
12583,934,909,2025-09-28,completed,3295.45,card,4974.2
12584,935,40,2024-08-02,completed,3656.7,card,4974.2
12585,940,2194,2024-10-06,completed,3828.4,card,4974.2
12586,943,934,2025-12-13,completed,9159.8,card,4974.2
12587,924,1883,2024-02-02,completed,150.0,card,4974.2
12588,944,1069,2025-11-28,completed,142.5,card,4974.2
12589,946,1377,2024-12-31,completed,3770.8,card,4974.2
12590,952,1800,2025-07-01,completed,23501.95,card,4974.2
12591,953,1984,2024-11-02,completed,8947.25,card,4974.2
12592,954,1401,2024-03-29,completed,687.8,card,4974.2
12593,956,1549,2025-10-18,completed,1496.0,card,4974.2
12594,958,29,2025-10-08,completed,4973.4,card,4974.2
12595,961,1081,2025-11-05,completed,1942.0,card,4974.2
12596,963,1246,2024-03-26,completed,4122.0,card,4974.2
12597,964,325,2024-12-15,completed,2972.0,card,4974.2
12598,968,676,2025-12-12,completed,3757.5,card,4974.2
12599,945,1415,2025-08-12,completed,2569.0,card,4974.2
12600,923,365,2025-11-25,completed,3672.25,card,4974.2
12601,922,487,2024-04-07,completed,1127.1,card,4974.2
12602,920,134,2024-11-04,completed,4491.2,card,4974.2
12603,868,1776,2025-08-05,completed,867.0,card,4974.2
12604,869,1413,2024-08-28,completed,4729.0,card,4974.2
12605,871,1820,2025-12-17,completed,7088.8,card,4974.2
12606,872,1996,2025-10-30,completed,1877.8,card,4974.2
12607,877,381,2025-12-10,completed,4922.25,card,4974.2
12608,878,568,2025-11-24,completed,2401.0,card,4974.2
12609,879,1452,2025-07-12,completed,4893.1,card,4974.2
12610,880,887,2025-06-17,completed,4364.0,card,4974.2
12611,881,2277,2025-09-10,completed,378.0,card,4974.2
12612,882,666,2024-12-27,completed,6364.2,card,4974.2
12613,885,1300,2024-08-02,completed,2102.4,card,4974.2
12614,887,1819,2025-10-10,completed,1747.8,card,4974.2
12615,893,1670,2025-08-04,completed,6052.0,card,4974.2
12616,894,487,2024-04-24,completed,7879.5,card,4974.2
12617,896,760,2024-10-18,completed,7972.7,card,4974.2
12618,899,313,2024-01-14,completed,3295.45,card,4974.2
12619,900,1725,2025-08-11,completed,3689.15,card,4974.2
12620,904,1932,2025-04-04,completed,3645.4,card,4974.2
12621,908,2191,2025-10-21,completed,9452.5,card,4974.2
12622,911,97,2024-02-16,completed,4525.5,card,4974.2
12623,915,1429,2024-06-30,completed,1157.4,card,4974.2
12624,917,1030,2024-06-04,completed,4395.65,card,4974.2
12625,918,2290,2025-02-03,completed,8411.55,card,4974.2
12626,733,1414,2024-12-09,completed,598.5,card,4974.2
12627,731,1487,2025-08-10,completed,17562.0,card,4974.2
12628,730,911,2024-02-08,completed,3994.05,card,4974.2
12629,727,920,2024-03-23,completed,4039.0,card,4974.2
12630,566,304,2025-04-04,completed,9675.75,card,4974.2
12631,569,2056,2024-11-22,completed,6320.9,card,4974.2
12632,572,493,2024-06-19,completed,5739.3,card,4974.2
12633,574,1725,2024-03-07,completed,2320.0,card,4974.2
12634,577,2311,2024-10-28,completed,5256.0,card,4974.2
12635,579,325,2024-11-01,completed,4583.9,card,4974.2
12636,585,1068,2025-12-07,completed,1834.4,card,4974.2
12637,586,2466,2024-07-18,completed,3701.6,card,4974.2
12638,587,2000,2025-05-21,completed,1478.2,card,4974.2
12639,589,1614,2024-08-16,completed,2471.9,card,4974.2
12640,562,1304,2025-02-22,completed,6303.0,card,4974.2
12641,590,402,2025-10-10,completed,1246.4,card,4974.2
12642,594,2306,2024-04-26,completed,8012.25,card,4974.2
12643,595,188,2024-07-09,completed,2500.0,card,4974.2
12644,597,2150,2024-02-27,completed,4075.0,card,4974.2
12645,599,2232,2025-08-29,completed,630.0,card,4974.2
12646,601,2265,2024-06-21,completed,630.0,card,4974.2
12647,602,547,2025-03-06,completed,4091.1,card,4974.2
12648,609,579,2025-04-23,completed,2033.0,card,4974.2
12649,611,2263,2024-03-10,completed,3487.0,card,4974.2
12650,612,1069,2025-06-14,completed,3369.35,card,4974.2
12651,613,1652,2024-06-11,completed,6674.7,card,4974.2
12652,591,892,2024-09-16,completed,4301.5,card,4974.2
12653,561,1513,2025-08-09,completed,1777.0,card,4974.2
12654,560,1518,2024-08-21,completed,995.6,card,4974.2
12655,559,1498,2024-02-06,completed,630.0,card,4974.2
12656,501,58,2025-06-23,completed,7184.7,card,4974.2
12657,502,2445,2025-06-13,completed,3414.8,card,4974.2
12658,503,1384,2024-06-28,completed,142.5,card,4974.2
12659,506,1102,2024-07-28,completed,600.3,card,4974.2
12660,509,1609,2025-01-23,completed,3481.6,card,4974.2
12661,514,1839,2024-09-18,completed,4019.65,card,4974.2
12662,515,1206,2024-11-26,completed,1002.0,card,4974.2
12663,523,779,2024-05-16,completed,7017.3,card,4974.2
12664,525,796,2025-08-19,completed,4745.4,card,4974.2
12665,526,1161,2025-12-14,completed,2204.0,card,4974.2
12666,529,2121,2025-02-13,completed,2794.9,card,4974.2
12667,530,199,2024-05-15,completed,1093.1,card,4974.2
12668,533,547,2025-04-09,completed,3877.0,card,4974.2
12669,536,1158,2024-06-29,completed,6100.35,card,4974.2
12670,540,1344,2024-06-08,completed,1495.3,card,4974.2
12671,542,1234,2025-09-11,completed,6518.95,card,4974.2
12672,547,783,2024-07-08,completed,2844.0,card,4974.2
12673,549,1583,2024-05-14,completed,2332.8,card,4974.2
12674,550,1846,2024-07-13,completed,1574.0,card,4974.2
12675,551,1035,2024-07-29,completed,1744.0,card,4974.2
12676,553,1091,2024-08-12,completed,3108.65,card,4974.2
12677,557,91,2025-11-23,completed,4658.0,card,4974.2
12678,558,2365,2024-03-20,completed,5312.0,card,4974.2
12679,614,1632,2025-01-16,completed,3583.9,card,4974.2
12680,498,944,2024-05-03,completed,1385.1,card,4974.2
12681,621,1356,2025-04-26,completed,2842.2,card,4974.2
12682,624,444,2025-08-30,completed,5425.2,card,4974.2
12683,678,1840,2024-06-02,completed,4966.65,card,4974.2
12684,679,2494,2025-11-24,completed,2713.85,card,4974.2
12685,680,2126,2025-07-28,completed,4729.0,card,4974.2
12686,685,73,2024-01-27,completed,4761.45,card,4974.2
12687,689,988,2025-03-30,completed,2746.0,card,4974.2
12688,691,141,2025-10-25,completed,7873.2,card,4974.2
12689,692,221,2025-06-10,completed,600.3,card,4974.2
12690,694,1377,2024-03-04,completed,2882.7,card,4974.2
12691,695,392,2025-01-02,completed,3687.3,card,4974.2
12692,697,388,2024-02-26,completed,17946.9,card,4974.2
12693,677,1445,2025-10-27,completed,11001.9,card,4974.2
12694,698,881,2024-06-30,completed,1259.7,card,4974.2
12695,701,1336,2025-11-07,completed,4117.4,card,4974.2
12696,702,1634,2024-09-07,completed,12021.5,card,4974.2
12697,708,2298,2024-03-07,completed,2523.2,card,4974.2
12698,709,1471,2024-04-07,completed,1389.0,card,4974.2
12699,713,749,2025-06-05,completed,3615.7,card,4974.2
12700,720,402,2025-07-16,completed,7191.5,card,4974.2
12701,722,2405,2024-09-15,completed,3410.0,card,4974.2
12702,723,1206,2025-11-29,completed,8747.95,card,4974.2
12703,724,205,2024-02-21,completed,9589.3,card,4974.2
12704,726,2102,2024-09-12,completed,2522.6,card,4974.2
12705,699,1767,2024-03-14,completed,1623.0,card,4974.2
12706,673,2027,2025-02-06,completed,3713.0,card,4974.2
12707,671,979,2025-02-08,completed,4006.0,card,4974.2
12708,669,379,2025-07-10,completed,6790.0,card,4974.2
12709,625,1868,2025-09-10,completed,1656.8,card,4974.2
12710,627,1380,2024-09-13,completed,837.9,card,4974.2
12711,629,1119,2025-07-05,completed,4636.7,card,4974.2
12712,635,1515,2025-04-27,completed,6622.15,card,4974.2
12713,636,2264,2025-12-01,completed,3555.0,card,4974.2
12714,638,1297,2024-01-31,completed,4492.55,card,4974.2
12715,641,338,2024-06-15,completed,2204.0,card,4974.2
12716,642,1403,2025-02-12,completed,5832.0,card,4974.2
12717,643,410,2024-08-10,completed,8578.0,card,4974.2
12718,644,440,2024-04-23,completed,6783.5,card,4974.2
12719,645,2121,2024-11-04,completed,3298.0,card,4974.2
12720,646,1346,2025-09-22,completed,2891.2,card,4974.2
12721,651,1906,2025-08-06,completed,3721.75,card,4974.2
12722,652,1408,2025-09-25,completed,3877.0,card,4974.2
12723,653,1713,2025-06-20,completed,1957.0,card,4974.2
12724,655,106,2025-02-14,completed,4923.7,card,4974.2
12725,657,327,2024-03-23,completed,2219.2,card,4974.2
12726,658,142,2024-03-09,completed,4099.5,card,4974.2
12727,660,407,2024-01-16,completed,4395.65,card,4974.2
12728,661,721,2024-12-31,completed,3138.3,card,4974.2
12729,663,1809,2025-06-07,completed,1574.0,card,4974.2
12730,667,704,2025-02-27,completed,5135.6,card,4974.2
12731,668,705,2024-11-23,completed,3203.0,card,4974.2
12732,622,1740,2025-06-06,completed,7787.1,card,4974.2
12733,7307,790,2024-10-08,completed,8973.55,card,4974.2
12734,1899,951,2024-08-21,completed,9144.0,card,4974.2
12735,1904,1407,2025-04-30,completed,1495.3,card,4974.2
12736,3101,490,2025-10-31,completed,9727.0,card,4974.2
12737,3103,1573,2025-08-06,completed,469.2,card,4974.2
12738,3105,2197,2025-03-12,completed,2686.0,card,4974.2
12739,3108,160,2025-07-22,completed,4692.5,card,4974.2
12740,3110,384,2024-06-25,completed,2437.0,card,4974.2
12741,3112,2014,2024-09-25,completed,1259.7,card,4974.2
12742,3114,767,2024-04-28,completed,2262.0,card,4974.2
12743,3115,998,2024-05-10,completed,10438.7,card,4974.2
12744,3120,2172,2025-06-02,completed,5339.7,card,4974.2
12745,3121,1149,2024-01-16,completed,2702.6,card,4974.2
12746,3100,1095,2025-03-09,completed,2656.25,card,4974.2
12747,3122,554,2025-01-29,completed,5107.35,card,4974.2
12748,3128,250,2025-05-10,completed,4034.5,card,4974.2
12749,3129,273,2025-05-19,completed,3312.65,card,4974.2
12750,3130,1413,2024-02-15,completed,5120.9,card,4974.2
12751,3136,1274,2025-06-11,completed,10913.9,card,4974.2
12752,3137,1248,2025-05-31,completed,4874.0,card,4974.2
12753,3141,1361,2025-09-11,completed,2240.1,card,4974.2
12754,3142,958,2024-09-05,completed,2962.6,card,4974.2
12755,3144,82,2024-03-17,completed,4229.4,card,4974.2
12756,3146,420,2024-12-24,completed,3886.2,card,4974.2
12757,3147,1421,2024-03-24,completed,7916.5,card,4974.2
12758,3124,1036,2025-04-04,completed,4942.2,card,4974.2
12759,3149,2273,2024-05-14,completed,630.0,card,4974.2
12760,3098,479,2024-12-21,completed,3877.0,card,4974.2
12761,3095,2459,2025-04-09,completed,10288.9,card,4974.2
12762,3056,1083,2025-11-05,completed,1342.15,card,4974.2
12763,3061,1411,2025-01-12,completed,6265.75,card,4974.2
12764,3063,2377,2025-01-11,completed,3304.8,card,4974.2
12765,3064,1887,2025-01-01,completed,3871.25,card,4974.2
12766,3065,521,2024-08-10,completed,2972.0,card,4974.2
12767,3066,1466,2024-01-26,completed,5562.5,card,4974.2
12768,3067,971,2025-08-22,completed,1343.0,card,4974.2
12769,3069,337,2025-12-14,completed,11138.6,card,4974.2
12770,3070,668,2025-12-02,completed,729.0,card,4974.2
12771,3071,2046,2024-12-28,completed,2802.0,card,4974.2
12772,3097,2235,2024-05-29,completed,1584.0,card,4974.2
12773,3073,485,2024-04-11,completed,7366.3,card,4974.2
12774,3079,266,2024-05-03,completed,8985.1,card,4974.2
12775,3081,1502,2025-02-26,completed,567.0,card,4974.2
12776,3084,2218,2025-10-13,completed,2530.8,card,4974.2
12777,3085,356,2024-07-27,completed,7295.55,card,4974.2
12778,3086,1996,2024-06-21,completed,12170.45,card,4974.2
12779,3088,1784,2024-08-27,completed,2088.0,card,4974.2
12780,3090,647,2025-09-07,completed,6406.0,card,4974.2
12781,3091,2283,2024-04-10,completed,4472.0,card,4974.2
12782,3092,883,2024-06-05,completed,126.0,card,4974.2
12783,3094,44,2024-08-31,completed,3596.7,card,4974.2
12784,3074,10,2025-09-05,completed,10185.2,card,4974.2
12785,3152,1115,2025-01-16,completed,2175.5,card,4974.2
12786,3153,1421,2025-08-05,completed,2972.0,card,4974.2
12787,3155,2133,2025-09-30,completed,1701.45,card,4974.2
12788,3218,2087,2024-04-24,completed,2838.55,card,4974.2
12789,3219,727,2024-08-03,completed,2904.2,card,4974.2
12790,3220,1601,2025-12-30,completed,6188.4,card,4974.2
12791,3223,2314,2025-01-30,completed,3877.0,card,4974.2
12792,3225,2352,2024-06-07,completed,2083.35,card,4974.2
12793,3226,1087,2024-06-23,completed,529.0,card,4974.2
12794,3230,1424,2025-12-16,completed,552.0,card,4974.2
12795,3232,1404,2025-01-31,completed,7826.7,card,4974.2
12796,3233,135,2025-08-26,completed,8039.0,card,4974.2
12797,3234,2253,2025-10-26,completed,9957.1,card,4974.2
12798,3216,421,2024-02-16,completed,2866.0,card,4974.2
12799,3236,2164,2024-05-09,completed,3713.0,card,4974.2
12800,3242,1253,2024-07-17,completed,3094.2,card,4974.2
12801,3244,1424,2024-07-11,completed,5841.8,card,4974.2
12802,3245,1672,2025-09-04,completed,7893.1,card,4974.2
12803,3246,898,2024-01-20,completed,4228.75,card,4974.2
12804,3247,276,2024-03-29,completed,7496.0,card,4974.2
12805,3249,2468,2024-05-27,completed,4772.55,card,4974.2
12806,3252,906,2024-05-09,completed,1193.4,card,4974.2
12807,3254,1641,2024-05-22,completed,7572.0,card,4974.2
12808,3257,506,2025-01-18,completed,8167.4,card,4974.2
12809,3258,2385,2025-08-16,completed,2056.1,card,4974.2
12810,3237,612,2025-01-29,completed,8108.4,card,4974.2
12811,3215,1661,2024-03-09,completed,3806.0,card,4974.2
12812,3214,535,2025-07-08,completed,5446.8,card,4974.2
12813,3210,1005,2025-12-22,completed,3490.75,card,4974.2
12814,3156,188,2024-03-04,completed,2471.4,card,4974.2
12815,3160,26,2024-11-29,completed,5172.7,card,4974.2
12816,3162,2141,2025-06-29,completed,5264.7,card,4974.2
12817,3163,1598,2025-09-11,completed,18453.0,card,4974.2
12818,3167,2473,2024-07-31,completed,9235.5,card,4974.2
12819,3169,51,2025-04-28,completed,692.55,card,4974.2
12820,3172,1166,2024-10-16,completed,12905.15,card,4974.2
12821,3181,1189,2025-12-05,completed,8688.0,card,4974.2
12822,3183,2450,2025-09-13,completed,4271.8,card,4974.2
12823,3184,1037,2025-08-18,completed,10740.6,card,4974.2
12824,3186,57,2024-05-14,completed,4855.0,card,4974.2
12825,3189,2214,2025-10-03,completed,10906.05,card,4974.2
12826,3190,254,2024-01-06,completed,3242.25,card,4974.2
12827,3192,953,2024-10-18,completed,7601.8,card,4974.2
12828,3193,2326,2025-08-09,completed,1259.7,card,4974.2
12829,3196,1177,2024-02-11,completed,2902.2,card,4974.2
12830,3198,1840,2025-05-28,completed,3069.0,card,4974.2
12831,3199,723,2024-01-07,completed,2293.0,card,4974.2
12832,3200,2051,2024-10-04,completed,4253.0,card,4974.2
12833,3201,630,2024-06-27,completed,1002.0,card,4974.2
12834,3204,806,2024-12-19,completed,214.2,card,4974.2
12835,3206,154,2024-05-29,completed,5740.2,card,4974.2
12836,3207,1569,2025-03-05,completed,6003.9,card,4974.2
12837,3055,155,2025-11-06,completed,9928.8,card,4974.2
12838,3052,581,2024-02-15,completed,5265.1,card,4974.2
12839,3051,1638,2025-10-09,completed,7384.8,card,4974.2
12840,3050,864,2025-08-05,completed,4075.0,card,4974.2
12841,2888,385,2024-01-28,completed,1942.0,card,4974.2
12842,2889,2231,2024-08-09,completed,8924.75,card,4974.2
12843,2892,478,2025-12-13,completed,8094.2,card,4974.2
12844,2893,258,2024-03-08,completed,20660.05,card,4974.2
12845,2895,1060,2024-03-26,completed,3850.35,card,4974.2
12846,2901,799,2024-03-15,completed,8369.2,card,4974.2
12847,2906,1743,2024-07-16,completed,3527.35,card,4974.2
12848,2908,478,2024-02-15,completed,2262.0,card,4974.2
12849,2909,2254,2024-03-16,completed,5405.75,card,4974.2
12850,2910,324,2025-02-17,completed,4506.2,card,4974.2
12851,2885,1106,2024-01-31,completed,8654.3,card,4974.2
12852,2911,1649,2024-01-05,completed,9346.4,card,4974.2
12853,2918,30,2025-07-16,completed,2290.0,card,4974.2
12854,2920,989,2024-01-15,completed,4276.6,card,4974.2
12855,2924,1780,2024-09-30,completed,5826.6,card,4974.2
12856,2927,2124,2024-10-30,completed,4074.55,card,4974.2
12857,2930,682,2025-10-03,completed,1991.2,card,4974.2
12858,2931,1019,2024-03-29,completed,4343.4,card,4974.2
12859,2934,84,2024-10-22,completed,1611.9,card,4974.2
12860,2937,1482,2025-06-07,completed,2882.7,card,4974.2
12861,2940,116,2025-09-20,completed,8023.2,card,4974.2
12862,2942,697,2024-04-25,completed,9674.9,card,4974.2
12863,2917,718,2024-11-15,completed,9406.15,card,4974.2
12864,2884,259,2025-10-02,completed,6966.0,card,4974.2
12865,2882,912,2024-02-12,completed,1760.0,card,4974.2
12866,2876,8,2025-03-29,completed,3613.0,card,4974.2
12867,2823,2080,2024-08-11,completed,3138.3,card,4974.2
12868,2826,743,2025-05-18,completed,8125.25,card,4974.2
12869,2829,547,2024-12-23,completed,10809.0,card,4974.2
12870,2830,1324,2024-10-17,completed,4276.8,card,4974.2
12871,2832,318,2024-10-19,completed,9414.2,card,4974.2
12872,2833,270,2025-07-04,completed,6733.45,card,4974.2
12873,2835,2174,2024-12-15,completed,4019.65,card,4974.2
12874,2839,2147,2025-01-19,completed,6033.0,card,4974.2
12875,2842,989,2024-06-02,completed,1587.0,card,4974.2
12876,2843,2176,2025-04-29,completed,4164.3,card,4974.2
12877,2844,658,2024-10-14,completed,3026.0,card,4974.2
12878,2845,1669,2025-06-30,completed,10786.8,card,4974.2
12879,2848,1680,2024-05-18,completed,2336.0,card,4974.2
12880,2849,1353,2024-01-17,completed,3713.45,card,4974.2
12881,2853,1684,2024-12-28,completed,11376.3,card,4974.2
12882,2854,551,2025-07-22,completed,2823.4,card,4974.2
12883,2864,337,2024-11-08,completed,13053.4,card,4974.2
12884,2866,2036,2025-02-16,completed,6668.0,card,4974.2
12885,2869,595,2025-01-11,completed,6784.8,card,4974.2
12886,2870,617,2024-07-11,completed,11239.4,card,4974.2
12887,2872,1600,2024-09-25,completed,3893.0,card,4974.2
12888,2873,2406,2025-04-18,completed,3595.75,card,4974.2
12889,2875,1768,2025-12-31,completed,1829.7,card,4974.2
12890,2943,1748,2025-05-19,completed,5951.75,card,4974.2
12891,3263,318,2025-05-23,completed,4669.45,card,4974.2
12892,2947,962,2024-09-12,completed,3807.25,card,4974.2
12893,2950,740,2024-09-03,completed,5825.7,card,4974.2
12894,3000,713,2024-07-22,completed,5217.4,card,4974.2
12895,3002,2234,2024-04-13,completed,1859.15,card,4974.2
12896,3003,2200,2025-02-26,completed,11936.1,card,4974.2
12897,3004,1001,2024-08-23,completed,724.0,card,4974.2
12898,3005,766,2024-09-15,completed,739.1,card,4974.2
12899,3008,1446,2025-05-01,completed,10391.25,card,4974.2
12900,3013,1017,2025-10-19,completed,1786.5,card,4974.2
12901,3014,615,2025-04-11,completed,6960.0,card,4974.2
12902,3016,1208,2025-04-23,completed,5832.0,card,4974.2
12903,3017,1007,2025-04-20,completed,5791.8,card,4974.2
12904,2998,1517,2025-09-17,completed,951.9,card,4974.2
12905,3019,374,2024-09-30,completed,3239.5,card,4974.2
12906,3024,81,2024-03-31,completed,9024.2,card,4974.2
12907,3030,2138,2024-10-21,completed,4192.2,card,4974.2
12908,3037,583,2024-12-09,completed,1028.8,card,4974.2
12909,3038,2464,2024-12-11,completed,388.2,card,4974.2
12910,3040,2012,2025-10-27,completed,2175.5,card,4974.2
12911,3042,1413,2025-11-14,completed,7350.65,card,4974.2
12912,3043,2297,2025-06-11,completed,2972.0,card,4974.2
12913,3045,2293,2024-07-14,completed,6328.6,card,4974.2
12914,3046,2008,2024-05-17,completed,1584.0,card,4974.2
12915,3048,1831,2025-07-09,completed,4425.1,card,4974.2
12916,3021,2256,2024-04-23,completed,1500.05,card,4974.2
12917,2997,1199,2025-07-20,completed,5071.5,card,4974.2
12918,2996,569,2024-09-14,completed,2656.25,card,4974.2
12919,2995,2362,2025-01-17,completed,3862.7,card,4974.2
12920,2953,735,2025-11-06,completed,12065.75,card,4974.2
12921,2955,2357,2025-06-01,completed,11150.0,card,4974.2
12922,2961,156,2024-10-21,completed,8734.8,card,4974.2
12923,2963,2118,2025-11-12,completed,529.0,card,4974.2
