,order_id,customer_id,product_id,order_date,quantity,unit_price,discount_rate,line_revenue
14887,9968,415,25,2024-02-05,1,3410,0.1,3069.0
14888,91,2137,25,2025-07-15,1,3410,0.1,3069.0
14889,14427,1522,25,2025-09-30,1,3410,0.1,3069.0
14890,8571,2272,25,2024-03-20,1,3410,0.1,3069.0
14891,20310,2194,25,2025-06-02,1,3410,0.1,3069.0
14892,2649,1646,25,2024-06-19,1,3410,0.1,3069.0
14893,2551,682,25,2024-04-18,1,3410,0.1,3069.0
14894,5998,1883,25,2025-11-26,1,3410,0.1,3069.0
14895,6036,1079,25,2025-01-11,1,3410,0.1,3069.0
14896,16322,763,25,2025-03-12,1,3410,0.1,3069.0
14897,6461,1756,25,2025-06-27,1,3410,0.1,3069.0
14898,10575,2271,25,2024-11-04,1,3410,0.1,3069.0
14899,11591,734,25,2025-03-29,1,3410,0.1,3069.0
14900,5133,1324,25,2025-11-09,1,3410,0.1,3069.0
14901,14598,1051,25,2025-11-12,1,3410,0.1,3069.0
14902,21614,810,25,2024-11-23,1,3410,0.1,3069.0
14903,6857,568,25,2025-08-23,1,3410,0.1,3069.0
14904,1862,1456,25,2025-04-21,1,3410,0.1,3069.0
14905,6023,279,25,2024-09-23,1,3410,0.1,3069.0
14906,1250,1993,25,2024-04-14,1,3410,0.1,3069.0
14907,21324,103,25,2025-04-01,1,3410,0.1,3069.0
14908,15558,679,25,2024-12-13,1,3410,0.1,3069.0
14909,8801,1769,25,2025-11-22,1,3410,0.1,3069.0
14910,9831,884,25,2024-08-22,1,3410,0.1,3069.0
14911,2556,1035,25,2025-10-19,1,3410,0.1,3069.0
14912,12511,1419,25,2024-07-22,1,3410,0.1,3069.0
14913,11558,1054,25,2024-05-05,1,3410,0.1,3069.0
14914,19639,2108,25,2024-02-23,1,3410,0.1,3069.0
14915,2729,324,25,2024-06-20,1,3410,0.1,3069.0
14916,799,1483,25,2025-07-28,1,3410,0.1,3069.0
14917,15995,991,25,2024-10-15,1,3410,0.1,3069.0
14918,9701,872,25,2024-10-05,1,3410,0.1,3069.0
14919,5236,481,25,2025-01-09,1,3410,0.1,3069.0
14920,18229,2235,25,2024-03-02,1,3410,0.1,3069.0
14921,12890,256,25,2025-04-03,1,3410,0.1,3069.0
14922,13039,455,25,2024-02-24,1,3410,0.1,3069.0
14923,18019,2346,25,2025-06-06,1,3410,0.1,3069.0
14924,18483,799,25,2025-11-01,1,3410,0.1,3069.0
14925,18918,682,25,2024-02-08,1,3410,0.1,3069.0
14926,8523,822,25,2024-10-30,1,3410,0.1,3069.0
14927,11006,165,25,2025-03-03,1,3410,0.1,3069.0
14928,4786,929,25,2024-06-26,1,3410,0.1,3069.0
14929,12748,2237,25,2024-04-11,1,3410,0.1,3069.0
14930,1588,716,25,2025-06-03,1,3410,0.1,3069.0
14931,4134,5,25,2025-05-20,1,3410,0.1,3069.0
14932,6366,30,25,2025-07-11,1,3410,0.1,3069.0
14933,9280,1144,38,2024-05-23,1,3806,0.2,3044.8
14934,831,1896,38,2025-07-10,1,3806,0.2,3044.8
14935,1662,1699,38,2025-04-18,1,3806,0.2,3044.8
14936,1445,1006,38,2025-07-31,1,3806,0.2,3044.8
14937,319,1523,38,2025-04-14,1,3806,0.2,3044.8
14938,17587,1405,38,2024-08-24,1,3806,0.2,3044.8
14939,9319,666,38,2024-04-30,1,3806,0.2,3044.8
14940,18161,606,38,2024-05-07,1,3806,0.2,3044.8
14941,17955,1914,38,2025-06-16,1,3806,0.2,3044.8
14942,1847,1423,38,2024-02-24,1,3806,0.2,3044.8
14943,19999,2206,38,2025-11-18,1,3806,0.2,3044.8
14944,1217,858,38,2024-10-05,1,3806,0.2,3044.8
14945,6698,339,38,2025-02-18,1,3806,0.2,3044.8
14946,14655,177,38,2025-01-11,1,3806,0.2,3044.8
14947,20355,2370,38,2024-09-10,1,3806,0.2,3044.8
14948,4758,612,38,2025-10-17,1,3806,0.2,3044.8
14949,16423,1870,38,2024-03-04,1,3806,0.2,3044.8
14950,21916,2277,38,2025-08-16,1,3806,0.2,3044.8
14951,2721,3,38,2025-05-07,1,3806,0.2,3044.8
14952,14638,171,38,2025-10-25,1,3806,0.2,3044.8
14953,8761,2160,38,2025-05-13,1,3806,0.2,3044.8
14954,5098,1100,8,2025-08-13,2,1791,0.15,3044.7
14955,3799,1246,8,2025-11-25,2,1791,0.15,3044.7
14956,18239,1817,8,2025-12-09,2,1791,0.15,3044.7
14957,14084,1813,8,2024-06-08,2,1791,0.15,3044.7
14958,5930,1859,8,2025-07-14,2,1791,0.15,3044.7
14959,16250,573,8,2025-06-24,2,1791,0.15,3044.7
14960,8341,1094,8,2025-07-05,2,1791,0.15,3044.7
14961,5414,850,8,2024-10-23,2,1791,0.15,3044.7
14962,1419,829,8,2025-08-06,2,1791,0.15,3044.7
14963,20987,2307,8,2024-01-14,2,1791,0.15,3044.7
14964,12899,1880,8,2025-02-11,2,1791,0.15,3044.7
14965,3971,483,8,2024-11-03,2,1791,0.15,3044.7
14966,15062,344,31,2025-09-01,1,3203,0.05,3042.85
14967,2959,704,31,2024-07-21,1,3203,0.05,3042.85
14968,11162,1065,31,2025-04-09,1,3203,0.05,3042.85
14969,9859,2079,31,2025-07-15,1,3203,0.05,3042.85
14970,9388,1008,31,2024-08-30,1,3203,0.05,3042.85
14971,2698,1158,31,2024-08-17,1,3203,0.05,3042.85
14972,6909,535,31,2024-07-07,1,3203,0.05,3042.85
14973,1393,1568,31,2025-12-04,1,3203,0.05,3042.85
14974,4987,250,31,2025-05-21,1,3203,0.05,3042.85
14975,6348,779,31,2024-10-28,1,3203,0.05,3042.85
14976,15596,483,31,2024-10-31,1,3203,0.05,3042.85
14977,5803,936,31,2024-08-08,1,3203,0.05,3042.85
14978,5922,1526,31,2024-09-21,1,3203,0.05,3042.85
14979,11633,670,31,2024-05-15,1,3203,0.05,3042.85
14980,4140,670,31,2024-10-12,1,3203,0.05,3042.85
14981,2570,111,31,2024-05-30,1,3203,0.05,3042.85
14982,8902,2148,31,2024-08-16,1,3203,0.05,3042.85
14983,21715,2086,31,2025-12-30,1,3203,0.05,3042.85
14984,5178,1344,31,2025-12-01,1,3203,0.05,3042.85
14985,19833,1674,31,2025-08-16,1,3203,0.05,3042.85
14986,7472,2447,31,2025-08-25,1,3203,0.05,3042.85
14987,9047,2084,31,2024-04-24,1,3203,0.05,3042.85
14988,1020,835,31,2024-03-18,1,3203,0.05,3042.85
14989,13434,773,31,2025-08-25,1,3203,0.05,3042.85
14990,19448,76,31,2024-07-09,1,3203,0.05,3042.85
14991,12632,875,31,2024-06-03,1,3203,0.05,3042.85
14992,8075,2053,31,2025-10-20,1,3203,0.05,3042.85
14993,14802,2211,31,2024-04-10,1,3203,0.05,3042.85
14994,9020,1537,31,2024-06-19,1,3203,0.05,3042.85
14995,19901,2362,31,2025-05-10,1,3203,0.05,3042.85
14996,15976,10,31,2025-06-02,1,3203,0.05,3042.85
14997,1021,1828,31,2025-10-27,1,3203,0.05,3042.85
14998,6117,2366,31,2025-05-24,1,3203,0.05,3042.85
14999,17324,1314,31,2024-01-09,1,3203,0.05,3042.85
15000,20065,1883,31,2025-06-10,1,3203,0.05,3042.85
15001,10627,2346,31,2025-09-07,1,3203,0.05,3042.85
15002,14807,1954,31,2025-05-02,1,3203,0.05,3042.85
15003,6636,53,31,2024-01-04,1,3203,0.05,3042.85
15004,21106,531,31,2024-03-10,1,3203,0.05,3042.85
15005,555,1818,31,2024-05-01,1,3203,0.05,3042.85
15006,21319,277,31,2025-04-23,1,3203,0.05,3042.85
15007,4315,18,31,2025-05-24,1,3203,0.05,3042.85
15008,15065,690,31,2024-07-03,1,3203,0.05,3042.85
15009,18868,2413,31,2024-07-11,1,3203,0.05,3042.85
15010,4121,446,31,2025-06-17,1,3203,0.05,3042.85
15011,13650,540,31,2024-06-28,1,3203,0.05,3042.85
15012,6037,2496,31,2024-05-24,1,3203,0.05,3042.85
15013,12295,2229,31,2025-06-11,1,3203,0.05,3042.85
15014,18896,50,31,2025-10-27,1,3203,0.05,3042.85
15015,3034,2228,31,2024-01-16,1,3203,0.05,3042.85
15016,15110,761,31,2025-05-02,1,3203,0.05,3042.85
15017,19032,1227,31,2024-11-13,1,3203,0.05,3042.85
15018,6664,744,31,2025-03-14,1,3203,0.05,3042.85
15019,7372,2205,31,2025-09-28,1,3203,0.05,3042.85
15020,21083,1532,31,2025-09-09,1,3203,0.05,3042.85
15021,6467,2242,31,2024-11-03,1,3203,0.05,3042.85
15022,20934,619,31,2024-09-25,1,3203,0.05,3042.85
15023,2222,1090,31,2024-06-09,1,3203,0.05,3042.85
15024,10839,2243,31,2024-05-26,1,3203,0.05,3042.85
15025,8745,1679,31,2025-01-09,1,3203,0.05,3042.85
15026,11929,204,31,2024-06-21,1,3203,0.05,3042.85
15027,1942,745,31,2024-09-16,1,3203,0.05,3042.85
15028,5058,1036,31,2025-03-16,1,3203,0.05,3042.85
15029,12124,1494,31,2024-02-07,1,3203,0.05,3042.85
15030,15584,49,31,2024-08-21,1,3203,0.05,3042.85
15031,20887,222,31,2025-03-02,1,3203,0.05,3042.85
15032,5019,247,31,2025-11-17,1,3203,0.05,3042.85
15033,21291,1232,31,2024-12-29,1,3203,0.05,3042.85
15034,20379,1024,31,2025-01-15,1,3203,0.05,3042.85
15035,1198,1322,31,2024-09-14,1,3203,0.05,3042.85
15036,5279,2380,31,2025-10-16,1,3203,0.05,3042.85
15037,688,2088,31,2024-11-19,1,3203,0.05,3042.85
15038,18488,2193,31,2025-04-07,1,3203,0.05,3042.85
15039,21331,1941,31,2025-05-23,1,3203,0.05,3042.85
15040,21656,1685,31,2024-05-24,1,3203,0.05,3042.85
15041,8980,872,31,2024-03-25,1,3203,0.05,3042.85
15042,16602,1783,31,2024-09-01,1,3203,0.05,3042.85
15043,19371,1799,31,2024-02-13,1,3203,0.05,3042.85
15044,21755,1324,31,2024-02-01,1,3203,0.05,3042.85
15045,1496,2403,31,2024-05-10,1,3203,0.05,3042.85
15046,2147,557,31,2025-11-13,1,3203,0.05,3042.85
15047,7586,2359,31,2024-08-23,1,3203,0.05,3042.85
15048,16858,1876,31,2024-03-27,1,3203,0.05,3042.85
15049,10420,2455,31,2024-01-25,1,3203,0.05,3042.85
15050,11400,1159,31,2024-11-21,1,3203,0.05,3042.85
15051,4312,796,31,2024-03-18,1,3203,0.05,3042.85
15052,16124,904,31,2024-09-07,1,3203,0.05,3042.85
15053,19317,1219,31,2025-08-31,1,3203,0.05,3042.85
15054,4519,1056,31,2024-04-20,1,3203,0.05,3042.85
15055,4336,1708,31,2025-08-03,1,3203,0.05,3042.85
15056,11476,1136,31,2024-03-31,1,3203,0.05,3042.85
15057,19496,287,31,2025-02-09,1,3203,0.05,3042.85
15058,19015,491,31,2024-01-27,1,3203,0.05,3042.85
15059,14365,1947,31,2024-12-05,1,3203,0.05,3042.85
15060,5331,1407,31,2024-03-12,1,3203,0.05,3042.85
15061,21765,614,31,2025-04-29,1,3203,0.05,3042.85
15062,18382,800,31,2024-05-19,1,3203,0.05,3042.85
15063,17095,1184,31,2024-06-01,1,3203,0.05,3042.85
15064,21599,1342,31,2025-04-11,1,3203,0.05,3042.85
15065,5833,1593,31,2025-11-14,1,3203,0.05,3042.85
15066,19692,598,31,2024-05-13,1,3203,0.05,3042.85
15067,10476,1409,31,2024-02-14,1,3203,0.05,3042.85
15068,176,236,31,2024-11-08,1,3203,0.05,3042.85
15069,9611,577,31,2024-07-02,1,3203,0.05,3042.85
15070,7486,1965,31,2025-09-08,1,3203,0.05,3042.85
15071,16453,809,31,2024-01-13,1,3203,0.05,3042.85
15072,18521,659,31,2025-01-25,1,3203,0.05,3042.85
15073,21577,186,31,2024-07-21,1,3203,0.05,3042.85
15074,18952,1963,31,2025-09-05,1,3203,0.05,3042.85
15075,4763,2204,31,2024-12-12,1,3203,0.05,3042.85
15076,18139,442,31,2024-08-11,1,3203,0.05,3042.85
15077,20828,2262,31,2024-05-22,1,3203,0.05,3042.85
15078,10482,824,31,2025-08-10,1,3203,0.05,3042.85
15079,17148,1205,31,2025-10-19,1,3203,0.05,3042.85
15080,14872,633,31,2025-01-17,1,3203,0.05,3042.85
15081,6888,1165,31,2024-09-23,1,3203,0.05,3042.85
15082,17699,1483,31,2024-09-16,1,3203,0.05,3042.85
15083,12364,1780,31,2024-04-22,1,3203,0.05,3042.85
15084,8640,2212,31,2024-03-10,1,3203,0.05,3042.85
15085,5313,1222,31,2025-11-18,1,3203,0.05,3042.85
15086,9284,2028,31,2025-10-12,1,3203,0.05,3042.85
15087,20778,981,31,2024-05-14,1,3203,0.05,3042.85
15088,1721,453,31,2025-05-17,1,3203,0.05,3042.85
15089,168,1722,31,2024-02-08,1,3203,0.05,3042.85
15090,18074,1536,31,2024-01-31,1,3203,0.05,3042.85
15091,3377,2464,31,2025-11-12,1,3203,0.05,3042.85
15092,17821,99,31,2025-01-05,1,3203,0.05,3042.85
15093,11116,2465,31,2024-02-04,1,3203,0.05,3042.85
15094,4343,1112,31,2025-05-13,1,3203,0.05,3042.85
15095,4475,675,31,2024-06-22,1,3203,0.05,3042.85
15096,13616,2004,31,2025-12-19,1,3203,0.05,3042.85
15097,20842,382,31,2024-03-10,1,3203,0.05,3042.85
15098,10723,1157,31,2025-06-17,1,3203,0.05,3042.85
15099,14210,2132,31,2025-11-11,1,3203,0.05,3042.85
15100,8219,112,31,2025-04-28,1,3203,0.05,3042.85
15101,7642,951,31,2025-09-22,1,3203,0.05,3042.85
15102,1320,1040,31,2024-05-15,1,3203,0.05,3042.85
15103,4133,2320,31,2024-09-28,1,3203,0.05,3042.85
15104,19195,1997,31,2024-02-10,1,3203,0.05,3042.85
15105,11899,1350,31,2025-12-14,1,3203,0.05,3042.85
15106,13922,1379,31,2024-07-20,1,3203,0.05,3042.85
15107,5299,1943,31,2025-09-30,1,3203,0.05,3042.85
15108,12961,1417,31,2025-01-05,1,3203,0.05,3042.85
15109,11044,2260,31,2024-10-07,1,3203,0.05,3042.85
15110,15200,202,31,2024-10-29,1,3203,0.05,3042.85
15111,1036,1980,31,2024-12-31,1,3203,0.05,3042.85
15112,12094,2005,31,2025-01-01,1,3203,0.05,3042.85
15113,594,2306,31,2024-04-26,1,3203,0.05,3042.85
15114,18525,244,46,2025-07-07,1,3785,0.2,3028.0
15115,5712,2176,46,2024-09-13,1,3785,0.2,3028.0
15116,1380,686,46,2024-03-01,1,3785,0.2,3028.0
15117,4680,1691,46,2024-10-23,1,3785,0.2,3028.0
15118,19040,2361,46,2024-02-16,1,3785,0.2,3028.0
15119,16085,1581,46,2025-08-28,1,3785,0.2,3028.0
15120,5363,1147,46,2025-12-11,1,3785,0.2,3028.0
15121,4146,162,46,2024-09-18,1,3785,0.2,3028.0
15122,9737,2259,46,2025-12-08,1,3785,0.2,3028.0
15123,10262,2094,46,2024-06-07,1,3785,0.2,3028.0
15124,11331,2110,46,2024-09-11,1,3785,0.2,3028.0
15125,20476,931,46,2024-01-03,1,3785,0.2,3028.0
15126,5314,113,46,2024-04-08,1,3785,0.2,3028.0
15127,12495,1965,46,2025-06-16,1,3785,0.2,3028.0
15128,2719,2132,46,2024-02-18,1,3785,0.2,3028.0
15129,20485,1130,46,2024-06-07,1,3785,0.2,3028.0
15130,17394,1460,46,2024-06-14,1,3785,0.2,3028.0
15131,12176,802,46,2025-01-25,1,3785,0.2,3028.0
15132,10480,623,46,2025-08-08,1,3785,0.2,3028.0
15133,6619,336,46,2024-02-02,1,3785,0.2,3028.0
15134,5830,1528,46,2025-12-06,1,3785,0.2,3028.0
15135,8570,1470,46,2024-06-05,1,3785,0.2,3028.0
15136,8044,982,46,2025-03-22,1,3785,0.2,3028.0
15137,1275,854,46,2025-04-12,1,3785,0.2,3028.0
15138,17354,770,46,2024-01-08,1,3785,0.2,3028.0
15139,16034,2174,46,2024-10-07,1,3785,0.2,3028.0
15140,3659,1802,46,2024-05-10,1,3785,0.2,3028.0
15141,15235,1323,46,2024-03-24,1,3785,0.2,3028.0
15142,2122,402,54,2025-11-17,1,3026,0.0,3026.0
15143,16881,2488,54,2025-01-12,1,3026,0.0,3026.0
15144,16894,2304,54,2025-05-24,1,3026,0.0,3026.0
15145,11035,2489,54,2024-01-08,1,3026,0.0,3026.0
15146,4435,2033,54,2025-08-21,1,3026,0.0,3026.0
15147,466,2098,54,2025-12-12,1,3026,0.0,3026.0
15148,2121,855,54,2024-03-16,1,3026,0.0,3026.0
15149,12913,1948,54,2025-10-30,1,3026,0.0,3026.0
15150,1507,871,54,2024-11-12,1,3026,0.0,3026.0
15151,16995,290,54,2024-10-20,1,3026,0.0,3026.0
15152,7214,1591,54,2024-05-21,1,3026,0.0,3026.0
15153,6045,1195,54,2024-03-21,1,3026,0.0,3026.0
15154,14699,1008,54,2024-10-10,1,3026,0.0,3026.0
15155,12301,493,54,2025-01-20,1,3026,0.0,3026.0
15156,819,1610,54,2024-12-24,1,3026,0.0,3026.0
15157,13262,45,54,2024-06-08,1,3026,0.0,3026.0
15158,10131,1237,54,2025-07-30,1,3026,0.0,3026.0
15159,8650,88,54,2025-07-18,1,3026,0.0,3026.0
15160,18872,290,54,2024-07-25,1,3026,0.0,3026.0
15161,4990,1300,54,2024-07-14,1,3026,0.0,3026.0
15162,13172,334,54,2025-12-14,1,3026,0.0,3026.0
15163,20329,628,54,2024-10-07,1,3026,0.0,3026.0
15164,2151,1955,54,2024-01-06,1,3026,0.0,3026.0
15165,16295,1027,54,2025-04-18,1,3026,0.0,3026.0
15166,120,336,54,2024-04-30,1,3026,0.0,3026.0
15167,8639,1467,54,2024-05-05,1,3026,0.0,3026.0
15168,13004,1808,54,2024-05-29,1,3026,0.0,3026.0
15169,11071,881,54,2024-12-22,1,3026,0.0,3026.0
15170,322,711,54,2025-02-16,1,3026,0.0,3026.0
15171,967,173,54,2025-12-22,1,3026,0.0,3026.0
15172,16314,922,54,2025-10-24,1,3026,0.0,3026.0
15173,11358,409,54,2025-07-11,1,3026,0.0,3026.0
15174,7315,1539,54,2024-08-30,1,3026,0.0,3026.0
15175,14209,2079,54,2025-06-13,1,3026,0.0,3026.0
15176,6761,1107,54,2024-07-22,1,3026,0.0,3026.0
15177,757,315,54,2024-06-11,1,3026,0.0,3026.0
15178,20612,387,54,2024-09-19,1,3026,0.0,3026.0
15179,8870,2239,54,2024-10-02,1,3026,0.0,3026.0
15180,6758,566,54,2025-02-11,1,3026,0.0,3026.0
15181,11822,2020,54,2025-03-13,1,3026,0.0,3026.0
15182,12744,405,54,2025-06-03,1,3026,0.0,3026.0
15183,11383,1485,54,2025-03-16,1,3026,0.0,3026.0
15184,12770,1805,54,2024-01-16,1,3026,0.0,3026.0
15185,12048,1649,54,2025-03-10,1,3026,0.0,3026.0
15186,20995,1895,54,2024-12-09,1,3026,0.0,3026.0
15187,9805,569,54,2025-05-07,1,3026,0.0,3026.0
15188,17093,1173,54,2025-06-06,1,3026,0.0,3026.0
15189,8444,1410,54,2024-02-01,1,3026,0.0,3026.0
15190,5439,1242,54,2024-05-30,1,3026,0.0,3026.0
15191,8196,20,54,2025-12-18,1,3026,0.0,3026.0
15192,16140,442,54,2025-10-20,1,3026,0.0,3026.0
15193,19271,1688,54,2025-05-21,1,3026,0.0,3026.0
15194,18317,1707,54,2024-11-28,1,3026,0.0,3026.0
15195,21542,352,54,2025-10-25,1,3026,0.0,3026.0
15196,5380,1799,54,2024-12-18,1,3026,0.0,3026.0
15197,5916,1290,54,2025-06-27,1,3026,0.0,3026.0
15198,20476,931,54,2024-01-03,1,3026,0.0,3026.0
15199,21711,143,54,2025-05-04,1,3026,0.0,3026.0
15200,5016,1810,54,2025-02-15,1,3026,0.0,3026.0
15201,6672,2412,54,2025-01-10,1,3026,0.0,3026.0
15202,2497,1735,54,2024-10-01,1,3026,0.0,3026.0
15203,1290,121,54,2024-03-24,1,3026,0.0,3026.0
15204,20977,997,54,2024-06-09,1,3026,0.0,3026.0
15205,16396,418,54,2025-12-14,1,3026,0.0,3026.0
15206,4167,278,54,2025-10-02,1,3026,0.0,3026.0
15207,1365,446,54,2025-08-20,1,3026,0.0,3026.0
15208,4167,278,54,2025-10-02,1,3026,0.0,3026.0
15209,14780,1006,54,2025-09-07,1,3026,0.0,3026.0
15210,2546,1602,54,2025-09-04,1,3026,0.0,3026.0
15211,5518,938,54,2024-03-23,1,3026,0.0,3026.0
15212,6850,1803,54,2024-03-05,1,3026,0.0,3026.0
15213,1566,1209,54,2025-02-20,1,3026,0.0,3026.0
15214,21505,238,54,2025-05-29,1,3026,0.0,3026.0
15215,929,1065,54,2025-07-04,1,3026,0.0,3026.0
15216,18555,181,54,2024-12-05,1,3026,0.0,3026.0
15217,16507,1810,54,2024-04-13,1,3026,0.0,3026.0
15218,8375,952,54,2024-01-26,1,3026,0.0,3026.0
15219,11951,1918,54,2025-03-31,1,3026,0.0,3026.0
15220,15434,568,54,2025-12-28,1,3026,0.0,3026.0
15221,10897,2198,54,2024-01-05,1,3026,0.0,3026.0
15222,2404,1958,54,2025-12-07,1,3026,0.0,3026.0
15223,19374,1424,54,2025-12-03,1,3026,0.0,3026.0
15224,9709,162,54,2025-03-14,1,3026,0.0,3026.0
15225,8981,1442,54,2025-10-30,1,3026,0.0,3026.0
15226,16606,1457,54,2024-09-04,1,3026,0.0,3026.0
15227,16809,758,54,2024-04-21,1,3026,0.0,3026.0
15228,9966,1828,54,2025-08-22,1,3026,0.0,3026.0
15229,16591,1473,54,2025-03-07,1,3026,0.0,3026.0
15230,7370,1260,54,2024-07-10,1,3026,0.0,3026.0
15231,21409,1130,54,2024-02-22,1,3026,0.0,3026.0
15232,3667,2484,54,2025-05-05,1,3026,0.0,3026.0
15233,19354,1376,54,2025-02-19,1,3026,0.0,3026.0
15234,15019,1246,54,2025-04-25,1,3026,0.0,3026.0
15235,12684,23,54,2025-12-24,1,3026,0.0,3026.0
15236,10899,2067,54,2025-05-12,1,3026,0.0,3026.0
15237,18211,356,54,2024-04-10,1,3026,0.0,3026.0
15238,3247,276,54,2024-03-29,1,3026,0.0,3026.0
15239,20244,1211,54,2024-11-08,1,3026,0.0,3026.0
15240,14051,1695,54,2024-12-27,1,3026,0.0,3026.0
15241,19900,1251,54,2024-06-28,1,3026,0.0,3026.0
15242,6317,41,54,2025-07-04,1,3026,0.0,3026.0
15243,9032,409,54,2025-03-28,1,3026,0.0,3026.0
15244,1660,2146,54,2025-02-14,1,3026,0.0,3026.0
15245,366,772,54,2025-12-26,1,3026,0.0,3026.0
15246,10434,2482,54,2025-11-05,1,3026,0.0,3026.0
15247,3473,1345,54,2024-02-10,1,3026,0.0,3026.0
15248,13033,1497,54,2024-03-03,1,3026,0.0,3026.0
15249,18216,2143,54,2025-03-01,1,3026,0.0,3026.0
15250,6641,2378,54,2024-06-29,1,3026,0.0,3026.0
15251,14630,863,54,2025-01-31,1,3026,0.0,3026.0
15252,3647,2012,54,2025-12-05,1,3026,0.0,3026.0
15253,20344,332,54,2024-01-28,1,3026,0.0,3026.0
15254,20357,558,54,2024-11-25,1,3026,0.0,3026.0
15255,7001,1690,54,2025-10-24,1,3026,0.0,3026.0
15256,15965,2184,54,2024-07-04,1,3026,0.0,3026.0
15257,695,392,54,2025-01-02,1,3026,0.0,3026.0
15258,11466,27,54,2024-03-02,1,3026,0.0,3026.0
15259,5987,1432,54,2024-04-20,1,3026,0.0,3026.0
15260,21570,356,54,2024-04-07,1,3026,0.0,3026.0
15261,10456,302,54,2025-04-09,1,3026,0.0,3026.0
15262,15154,154,54,2024-11-07,1,3026,0.0,3026.0
15263,2619,246,54,2025-02-25,1,3026,0.0,3026.0
15264,4498,1782,54,2024-10-09,1,3026,0.0,3026.0
15265,11165,2034,54,2025-02-18,1,3026,0.0,3026.0
15266,16794,320,54,2024-01-05,1,3026,0.0,3026.0
15267,9622,835,54,2024-03-22,1,3026,0.0,3026.0
15268,9089,457,54,2025-04-14,1,3026,0.0,3026.0
15269,18165,380,54,2025-11-06,1,3026,0.0,3026.0
15270,3629,2046,54,2025-11-25,1,3026,0.0,3026.0
15271,11486,206,54,2024-12-16,1,3026,0.0,3026.0
15272,17422,415,54,2024-08-09,1,3026,0.0,3026.0
15273,13951,349,54,2024-02-07,1,3026,0.0,3026.0
15274,18114,825,54,2024-07-20,1,3026,0.0,3026.0
15275,2844,658,54,2024-10-14,1,3026,0.0,3026.0
15276,15173,914,54,2025-10-15,1,3026,0.0,3026.0
15277,12011,1079,54,2025-05-30,1,3026,0.0,3026.0
15278,2890,1012,54,2025-03-28,1,3026,0.0,3026.0
15279,20910,1285,54,2024-05-25,1,3026,0.0,3026.0
15280,14020,750,54,2025-09-24,1,3026,0.0,3026.0
15281,14622,760,54,2025-12-16,1,3026,0.0,3026.0
15282,15069,507,54,2024-08-12,1,3026,0.0,3026.0
15283,1286,448,54,2025-10-09,1,3026,0.0,3026.0
15284,16032,2033,54,2025-06-17,1,3026,0.0,3026.0
15285,13529,2274,54,2024-04-25,1,3026,0.0,3026.0
15286,15206,1016,54,2024-11-28,1,3026,0.0,3026.0
15287,18676,1483,54,2024-01-04,1,3026,0.0,3026.0
15288,2627,746,54,2025-04-08,1,3026,0.0,3026.0
15289,7514,565,54,2025-06-06,1,3026,0.0,3026.0
15290,12550,404,54,2025-10-06,1,3026,0.0,3026.0
15291,19615,773,54,2024-01-03,1,3026,0.0,3026.0
15292,10513,123,54,2025-10-04,1,3026,0.0,3026.0
15293,6334,2334,54,2024-02-18,1,3026,0.0,3026.0
15294,5045,802,54,2024-04-18,1,3026,0.0,3026.0
15295,3974,602,54,2025-10-07,1,3026,0.0,3026.0
15296,19890,2160,54,2024-03-17,1,3026,0.0,3026.0
15297,9217,785,54,2025-03-06,1,3026,0.0,3026.0
15298,4976,1306,54,2025-08-02,1,3026,0.0,3026.0
15299,6524,2285,54,2025-07-07,1,3026,0.0,3026.0
15300,11513,2500,54,2025-07-02,1,3026,0.0,3026.0
15301,11558,1054,54,2024-05-05,1,3026,0.0,3026.0
15302,20483,197,54,2025-10-07,1,3026,0.0,3026.0
15303,11557,1278,54,2025-01-02,1,3026,0.0,3026.0
15304,6337,2208,54,2025-10-22,1,3026,0.0,3026.0
15305,644,440,54,2024-04-23,1,3026,0.0,3026.0
15306,19677,132,54,2024-11-19,1,3026,0.0,3026.0
15307,20075,1397,54,2025-04-10,1,3026,0.0,3026.0
15308,2941,1854,54,2024-06-18,1,3026,0.0,3026.0
15309,6467,2242,54,2024-11-03,1,3026,0.0,3026.0
15310,20381,1347,54,2025-06-01,1,3026,0.0,3026.0
15311,11915,2131,54,2025-06-05,1,3026,0.0,3026.0
15312,1421,775,54,2025-05-13,1,3026,0.0,3026.0
15313,14511,150,54,2024-03-14,1,3026,0.0,3026.0
15314,16756,2474,54,2024-12-31,1,3026,0.0,3026.0
15315,18059,4,54,2024-04-08,1,3026,0.0,3026.0
15316,20378,1427,54,2025-10-21,1,3026,0.0,3026.0
15317,17970,1236,54,2024-10-10,1,3026,0.0,3026.0
15318,18768,1291,54,2025-03-28,1,3026,0.0,3026.0
15319,17987,855,54,2025-02-19,1,3026,0.0,3026.0
15320,13833,1058,54,2025-10-09,1,3026,0.0,3026.0
15321,9292,2344,54,2024-02-08,1,3026,0.0,3026.0
15322,623,286,54,2024-03-28,1,3026,0.0,3026.0
15323,1093,2157,54,2024-01-14,1,3026,0.0,3026.0
15324,12458,1080,54,2024-03-10,1,3026,0.0,3026.0
15325,13635,1441,54,2025-11-03,1,3026,0.0,3026.0
15326,13788,1857,54,2024-02-16,1,3026,0.0,3026.0
15327,9473,2211,54,2024-02-25,1,3026,0.0,3026.0
15328,15604,2228,54,2024-10-20,1,3026,0.0,3026.0
